Detector,X,Y,sep,Effort
NE_4271,434146.5455,5323021.409,/,2
NE_4275,438140.1795,5322843.039,/,4
NE_4320,421122.4287,5322603.142,/,1
NE_4321,422120.862,5322558.49,/,1
NE_4322,423119.2938,5322513.842,/,1
NE_4328,429109.8524,5322246.044,/,1
NE_4329,430108.2739,5322201.427,/,3
NE_4330,431106.6937,5322156.812,/,2
NE_4333,434101.9453,5322022.995,/,2
NE_4334,435100.3598,5321978.398,/,2
NE_4384,420079.3362,5321649.36,/,1
NE_4385,421077.7755,5321604.706,/,1
NE_4394,430063.6583,5321203.004,/,3
NE_4395,431062.0825,5321158.391,/,1
NE_4398,434057.3466,5321024.578,/,2
NE_4399,435055.7653,5320979.982,/,2
NE_4452,419036.2353,5320695.575,/,1
NE_4453,420034.6805,5320650.919,/,1
NE_4462,429020.6146,5320249.192,/,1
NE_4463,430019.0442,5320204.577,/,1
NE_4464,431017.4725,5320159.965,/,1
NE_4520,417993.1262,5319741.787,/,1
NE_4521,418991.5771,5319697.128,/,1
NE_3248,470711.0546,5335395.4,/,1
NE_2510,475104.2945,5344202.304,/,1
